customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6073-76845E,Female,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),67.23,0.0,No
6074-858CA3,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),22.63,63.25,No
6075-054280,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,73.39,5299.51,No
6076-11EC50,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),81.24,0.0,Yes
6077-8DE8E1,Male,0,Yes,No,6,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,37.03,241.24,No
6078-48E701,Male,0,Yes,No,22,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.71,1295.93,Yes
6079-BD1B6F,Female,0,No,No,13,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,39.93,502.51,No
6080-22897F,Male,1,Yes,No,56,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),61.27,3432.97,Yes
6081-E4DD3E,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.17,327.82,Yes
6082-2D5B84,Male,1,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),81.34,1305.2,No
6083-4B68E4,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),88.17,873.23,Yes
6084-4C4CA2,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.14,2220.5,No
6085-9489BB,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.08,74.63,Yes
6086-26473F,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),77.45,0.0,No
6087-60A2D6,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),75.08,4736.26,Yes
6088-8DE02A,Female,1,No,No,31,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,63.96,1960.07,No
6089-BA221E,Female,0,No,No,20,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,58.74,1162.84,Yes
6090-A47117,Female,0,No,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.81,1432.85,No
6091-AFDD8C,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),71.25,1708.43,No
6092-B7C038,Male,0,No,No,16,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),36.77,551.83,No
6093-C00748,Male,0,No,Yes,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,56.65,1524.27,No
6094-475A18,Female,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.11,678.67,No
6095-4CEEAC,Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),28.14,112.04,No
6096-58CA43,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),45.3,280.65,No
6097-3C7B74,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),86.06,345.99,No
6098-0F1503,Female,0,No,Yes,10,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.63,664.84,Yes
6099-D26199,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,62.92,332.52,Yes
6100-F994D2,Male,1,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,64.4,4616.6,No
6101-AB1F98,Male,0,No,Yes,40,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.66,2965.88,No
6102-1FCAB7,Male,0,No,Yes,8,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,33.49,290.13,No
6103-0621F5,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.92,1832.97,No
6104-5E0F27,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,3917.09,Yes
6105-7872E9,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.82,3255.76,Yes
6106-642861,Female,0,No,No,3,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,48.35,135.0,Yes
6107-589BEF,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,84.46,1178.44,No
6108-292167,Male,1,Yes,No,26,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.37,1595.44,Yes
6109-7AB4C1,Male,0,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,44.78,548.67,No
6110-056933,Female,1,No,No,23,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,21.8,496.06,No
6111-0F0146,Male,0,Yes,No,0,No,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.78,0.0,No
6112-5BD0F9,Male,0,Yes,No,40,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.86,1421.24,No
6113-B020AE,Female,0,No,No,43,No,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),18.0,796.03,No
6114-2F8D27,Male,0,No,Yes,16,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),77.51,1234.68,No
6115-84F661,Female,0,Yes,Yes,12,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,49.05,589.11,No
6116-139C72,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),65.22,547.14,No
6117-2E85D8,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.61,1297.34,Yes
6118-29E28E,Female,1,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),87.07,6161.16,Yes
6119-CC186B,Female,0,No,Yes,11,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),30.18,339.46,No
6120-8A1E33,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,48.85,443.78,No
6121-DFD343,Female,0,No,No,37,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,44.37,1619.28,Yes
6122-C2397C,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,73.92,71.37,Yes
6123-46195D,Male,0,Yes,No,23,Yes,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,60.09,1387.71,No
6124-57B800,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),71.26,0.0,No
6125-FDEE0A,Female,0,Yes,No,0,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.21,0.0,No
6126-90D2FD,Female,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,58.54,1980.9,No
6127-98A452,Male,1,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.0,89.78,Yes
6128-014DA9,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.33,1057.95,No
6129-886381,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),48.28,159.38,No
6130-8B452D,Male,0,No,No,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.72,3516.59,Yes
6131-E2235F,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),68.99,1054.98,No
6132-CDEE49,Female,1,No,No,11,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),65.1,702.05,No
6133-8EF867,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.51,1868.76,Yes
6134-1F4D32,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.66,253.27,Yes
6135-9AE0DE,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.29,417.52,Yes
6136-65741D,Male,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),74.16,1326.33,No
6137-703634,Female,1,Yes,Yes,8,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,93.1,749.17,No
6138-1DC2C5,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),82.84,1652.53,Yes
6139-53B669,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),57.03,305.58,No
6140-8C01B2,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.35,490.99,Yes
6141-0665D9,Male,0,No,Yes,17,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.77,1281.4,No
6142-E09A56,Female,0,Yes,Yes,0,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,64.53,0.0,Yes
6143-7DDC05,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.06,566.78,No
6144-831384,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,65.59,2558.05,No
6145-6B67FD,Male,0,No,Yes,7,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),38.28,250.06,No
6146-33FB15,Male,0,Yes,No,27,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),53.32,1422.88,No
6147-ECF8AE,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.75,2426.16,No
6148-0E70F9,Female,0,No,No,5,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.51,292.75,Yes
6149-91B20B,Male,0,No,No,20,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),58.89,1206.83,Yes
6150-756A3C,Female,1,Yes,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,62.81,513.1,No
6151-40A297,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,57.66,56.79,Yes
6152-4752FA,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.79,0.0,Yes
6153-428D13,Male,0,No,No,13,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.47,882.68,Yes
6154-E6FE51,Male,0,No,No,1,No,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),59.5,53.56,No
6155-A29391,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.29,5969.27,Yes
6156-B14B33,Male,0,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,55.78,1445.02,Yes
6157-0856A9,Male,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),61.82,4461.14,No
6158-CE6D42,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,60.74,371.74,No
6159-F53209,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,36.93,580.94,No
6160-267481,Female,0,No,Yes,10,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),59.75,581.89,No
6161-835646,Female,0,No,No,53,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.42,2451.64,No
6162-D1C3D9,Female,0,Yes,Yes,0,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,40.05,0.0,No
6163-5FA109,Female,1,Yes,No,62,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,69.75,4322.8,Yes
6164-68E19D,Female,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.36,270.94,Yes
6165-615562,Male,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,48.41,3507.78,No
6166-5624BC,Male,0,Yes,No,1,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),18.96,1.56,Yes
6167-EA8600,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.64,432.81,No
6168-A47F33,Female,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),39.87,485.34,No
6169-A8626F,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),72.12,3872.49,No
6170-70CF7D,Male,0,No,Yes,21,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.76,1680.19,No
6171-A34568,Male,0,No,Yes,3,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,64.03,190.75,No
6172-FAC85F,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),53.39,416.13,Yes
6173-AFD5FD,Female,0,Yes,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),32.84,839.29,Yes
6174-FC26EA,Female,0,Yes,Yes,45,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),31.44,1417.21,No
6175-EB2DB6,Male,0,No,No,36,No,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.39,3029.4,Yes
6176-BCAEAD,Male,0,Yes,Yes,6,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,54.87,334.74,No
6177-BB833A,Female,0,Yes,No,11,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.17,335.33,No
6178-0AAD65,Female,0,Yes,No,3,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.38,56.61,No
6179-B3F949,Female,0,No,No,7,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.68,337.41,Yes
6180-2C79E0,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),61.19,1000.82,Yes
6181-898EA4,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,89.14,1420.27,No
6182-37650C,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,55.2,483.93,No
6183-20F642,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.14,1311.32,No
6184-3994DB,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.22,2080.28,Yes
6185-4A3BBC,Male,0,No,Yes,8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.44,403.73,No
6186-F0813E,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.33,4094.54,Yes
6187-46DA45,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.32,610.83,Yes
6188-30E865,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),48.42,250.06,Yes
6189-7AA129,Female,0,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,83.07,2314.82,No
6190-1F90B0,Male,0,Yes,Yes,30,No,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),18.0,548.94,No
6191-067E88,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.8,2020.99,No
6192-AFD648,Male,0,No,Yes,11,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),57.32,614.09,No
6193-7BC45A,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.02,4507.84,No
6194-8FFFF7,Male,0,No,Yes,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,53.38,939.52,Yes
6195-BD83B7,Male,0,No,No,1,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.2,91.0,No
6196-AD337F,Male,0,No,No,32,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,72.4,2321.19,No
6197-D2190C,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.95,0.0,No
6198-2C7F47,Female,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,25.59,253.64,No
6199-85218B,Female,0,Yes,No,14,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),34.91,493.44,No
6200-C4C0E5,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,52.57,3267.9,No
6201-32A36E,Female,1,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),86.67,5116.08,Yes
6202-18EB12,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,58.06,2309.62,Yes
6203-3AC721,Female,0,No,No,6,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),36.58,228.99,Yes
6204-099CFB,Female,0,Yes,No,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),39.1,1311.83,No
6205-A42EDB,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,91.47,806.32,No
6206-C3550F,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,76.91,3928.64,No
6207-8267F9,Female,0,No,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.0,317.0,No
6208-C89064,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,62.91,245.16,Yes
6209-6541DC,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,77.93,4039.2,No
6210-486B2E,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.91,98.96,No
6211-0CD90A,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,65.77,58.83,No
6212-896595,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.91,218.77,Yes
6213-66BB18,Female,0,Yes,No,14,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,70.29,993.63,Yes
6214-BDF47C,Female,0,Yes,No,49,No,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,57.54,2831.21,No
6215-7632F0,Male,1,No,Yes,15,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.83,1112.25,No
6216-93831E,Male,0,No,No,17,No,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,47.66,840.57,No
6217-B0880F,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,80.37,876.2,No
6218-360A44,Male,0,No,No,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.51,596.44,Yes
6219-61F3E5,Female,0,No,Yes,39,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.09,936.99,Yes
6220-54CA50,Female,0,Yes,No,6,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,56.63,352.17,No
6221-2FE454,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),87.69,2293.64,Yes
6222-E66998,Male,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,76.81,103.09,Yes
6223-954D8C,Male,1,No,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.92,688.65,Yes
6224-A24605,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.67,1250.94,Yes
6225-8ED6B5,Male,0,Yes,No,2,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),22.59,61.8,Yes
6226-14CEE9,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,76.26,87.34,No
6227-0D8B70,Male,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.25,0.0,Yes
6228-49F22A,Female,1,Yes,Yes,2,No,No phone service,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),31.81,37.27,No
6229-839106,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.76,4242.61,No
6230-E2DE58,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.37,255.82,Yes
6231-5D0B89,Female,0,No,No,0,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,42.26,0.0,No
6232-6C392C,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),86.61,179.09,Yes
6233-2A5FD6,Female,0,No,Yes,23,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),55.36,1287.77,No
6234-14A78C,Female,0,Yes,Yes,39,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),26.68,1034.95,No
6235-47D0AA,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.17,3469.91,Yes
6236-9AA76E,Male,0,Yes,Yes,24,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,56.78,1358.92,No
6237-94B186,Female,0,No,Yes,0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),41.14,0.0,Yes
6238-56D776,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),79.72,2483.53,Yes
6239-08697D,Male,0,No,No,0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),54.93,0.0,No
6240-8BC511,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,64.7,199.17,No
6241-ED7AC2,Female,1,Yes,No,4,Yes,No phone service,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),46.97,183.96,Yes
6242-62B6D8,Male,0,No,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),69.91,271.65,No
6243-080121,Female,0,No,No,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,37.99,437.5,No
6244-7517CA,Female,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),49.6,3596.53,No
6245-93BE12,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.08,419.37,Yes
6246-D492B2,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),67.93,340.42,No
6247-7177CD,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.86,1628.32,Yes
6248-150E7D,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,64.61,1029.11,No
6249-254BA3,Female,1,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),90.63,75.68,No
6250-A0BD21,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.1,296.5,Yes
6251-97DCBE,Female,0,No,No,16,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),22.9,389.65,Yes
6252-1122BE,Female,1,Yes,Yes,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.88,0.0,Yes
6253-EF922E,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.28,2978.02,No
6254-3F8A1A,Female,1,Yes,No,8,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),83.67,638.05,No
6255-8006C6,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.12,153.24,Yes
6256-33CB05,Male,1,Yes,No,28,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.68,1399.04,No
